policy_id,title,organization,stage2_category,confidence,reason,candidate_count,direct_cash_candidate_count,candidate_types,estimated_amount_manwon,estimated_type,estimated_context,direct_candidate_summary,manual_status,manual_category,url
PBLN_000000000123520,[제주] 2026년 2차 지역기업 성장사다리 지원사업 공고,중소벤처기업부,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,5,3,"consulting_fee, support_amount, total_support_scale",,,,"600000.0만원/support_amount/상대상자격기업수기업당 지원금액지역스타기업지원제주지역스타기업제주스타기업 (`22년 지정기업 9개사)2개사 내외40백만원 이내예비선도기업지원예비선도기업전년도 매출액 60억 이상1개사 내외※ 지원금의 10% 이상 기업부담금 설정 (총사업비(110%) = 지원금(100%) + 기업부담금(10%))※ 지역스타기업(예비선도기업)의  || 5000.0만원/support_amount/19일 중소벤처기업부장관,제주특별자치도지사,제주테크노파크원장 지원개요◦(지원규모)총 약 1.2억원◦(지원대상 및 프로그램) 총 2개 지원 프로그램 ※기업당최대총50,000천원규모안에지원프로그램중복신청가능,지원단가는지원프로그램별평가를통해조정될수있음(통합모집공고선정기업은,협약지원금액을차감한잔여금액범위내지원가능)지원대상프로그 || 4000.0만원/support_amount/타기업 9개사 또는 예비선도기업(신규)지원프로그램지원대상대상자격기업수기업당 지원금액지역스타기업지원제주지역스타기업제주스타기업 (`22년 지정기업 9개사)2개사 내외40백만원 이내예비선도기업지원예비선도기업전년도 매출액 60억 이상1개사 내외※ 지원금의 10% 이상 기업부담금 설정 (총사업비(110%) = 지원금(100%) +",reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123520
PBLN_000000000120201,[경기] 포천시 2026년 신소재개발 프로그램 지원사업 모집 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,4,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120201
PBLN_000000000121678,[경북] 예천군 2026년 소상공인 카드수수료 지원사업 참여점포 모집 공고,경상북도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121678
PBLN_000000000121718,2026년 디지털트윈 플랫폼 활용 수요기업 모집 수정 공고(디지털트윈 융합 의료혁신 선도사업),과학기술정보통신부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121718
PBLN_000000000121736,2026년 경남 관광객 유치 인센티브 지원계획 변경 공고,경상남도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121736
PBLN_000000000121787,[경기] 2026년 사회적가치지표(SVI) 측정교육ㆍ컨설팅 참여기업 모집 공고,고용노동부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121787
PBLN_000000000121852,[인천] 2026년 지역상품 공공 조달정보 지원사업 인천지역기업 신용평가 지원사업 참여기업 모집 공고,인천광역시,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121852
PBLN_000000000121853,2026년 업종별 임금체계 개선 지원 사업 참여기업 모집 공고,고용노동부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,7,0,non_cash,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121853
PBLN_000000000121888,[전남광주] 2026년 중소기업 육성자금 지원계획 2차 변경 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,9,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121888
PBLN_000000000121956,2026년 시흥시 (국비)금형 디지털전환 지원사업 기술지도 모집 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,pending,mixed_manual_review,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121956
PBLN_000000000121976,[경기] 포천시 2026년 지역소공인육성사업 소공인특화지원센터 지원사업 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121976
PBLN_000000000121980,[강원] 강릉시 2026년 중소기업 지식재산 국내 분쟁 지원 사업 모집 연장 공고,강원특별자치도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,3,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121980
PBLN_000000000122024,[경기] 하남시 2026년 중소기업 특례보증 지원 확대 계획 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122024
PBLN_000000000122026,[경기] 하남시 2026년 소상공인 특례보증 지원 확대 계획 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,"non_cash, support_ratio",,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122026
PBLN_000000000122038,[경기] 시흥시 2026년 AIㆍDX 기반 기업 역량 강화 지원 참여 기업 모집 추가 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122038
PBLN_000000000122057,[경기] 김포시 중소기업 육성자금 긴급 경영자금(중동위기 피해 관련) 지원계획 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122057
PBLN_000000000122103,2026년 기술임치기업 보증용 기술가치평가 지원사업 참여기업 모집 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122103
PBLN_000000000118209,2026년 중소기업 연구인력지원사업 공고,중소벤처기업부,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,1,1,subsidy,,,,"5000.0만원/subsidy/한경쟁) ◦ (지원내용) 기업별 1명으로 최대 3년간 연봉의 50% 지원 구분 연봉 정부지원연구개발비(정부지원금) 지원기준 제한 없음 연봉의 50% (연간 최대 5,000만원까지 지원) * 연봉(세전금액) : (기본급 + 월정액수당(퇴직금 제외)) × 12개월 ◦ 지원대상 - (지원기업) 「중소기업기본법」제2조에 따른 중",reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118209
PBLN_000000000122114,[울산] 2026년 국가산단 소규모 영세사업장 안전컨설팅 지원사업 참여기업 모집 공고,울산광역시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122114
PBLN_000000000122128,[경북] 울진군 2026년 소상공인 카드수수료 지원사업 참여업체 모집 공고,경상북도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122128
PBLN_000000000122268,2026년 2차 메카노바이오활성소재 혁신의료기기 실증 기반구축 생물학적 시험평가인증 지원사업 공고(산업혁신기반구축사업),산업통상부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,pending,recommend_only_payload,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122268
PBLN_000000000122273,2026년 찾아가는 1:1 디지털 교육 소상공인 모집 공고,중소벤처기업부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122273
PBLN_000000000119212,[제주] 2026년 청정임산물 생산기반 지원사업 재공고,제주특별자치도,ratio_only,none,금액 후보 없이 지원비율만 있음,1,0,support_amount,,,,,pending,manual_representative_recoverable,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119212
PBLN_000000000122297,[서울] 2026년 직장 내 성희롱ㆍ성폭력 예방 컨설팅 참여기업 모집 공고,서울특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,3,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122297
PBLN_000000000122305,[경기] 양주시 2026년 음식점 미세먼지ㆍ악취 방지시설 설치 지원사업 공고,경기도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122305
PBLN_000000000122368,[전남광주] 2026년 농업발전기금 융자사업 공고,전남광주통합특별시,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122368
PBLN_000000000122373,2026년 과천시 중소기업 및 소상공인 육성자금 이자차액보전 지원계획 변경 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122373
PBLN_000000000122384,2026년 글로벌산업기술협력센터 사업(M.AX 분야 공동연구) 시행계획 공고,산업통상부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122384
PBLN_000000000121868,2026년 생활화학제품 안전관리 컨설팅 지원사업 참여기업 모집 공고,기후에너지환경부,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121868
PBLN_000000000123387,[경기] 안양시 2026년 우수기업 선정 공고,경기도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,6,0,"non_cash, support_ratio",,,,,pending,ratio_only,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123387
PBLN_000000000123622,[전북] 2026년 전주1인창조기업지원센터 선택형 지원사업 공고,전북특별자치도,hold_unit_or_total_context,none,월/명/건/기간/총규모/자부담 등 위험 문맥 포함,9,8,"support_amount, support_ratio",,,,"500.0만원/support_amount/중복지원 가능 [시제품+지재권 또는 마케팅+지재권] ※ 졸업기업은 [지식재산권획득] 분야만 신청 가능 ☞ 총 11개 과제 내외 사업화 지원금 입주기업 당 최대 5백만원 - 졸업기업 [지식재산권획득] 분야 최대 1백만원 ※ 자세한 지원내용 공고문 참조 사업신청 방법 이메일 접수 (auddms88@jica.or.kr) 문의처 || 500.0만원/support_amount/미만 입주 후 퇴실한 자)〇지 원 규 모:총 11개 과제(기업) 내외(신청 및 선정상황 따라 변동될 수 있음)〇지 원 금 액 :사업화 지원금 입주기업 당 최대 5백만원 (VAT제외)- 졸업기업 [지식재산권획득] 분야 최대 1백만원 (VAT제외)※ 평가심사를 통해 차등 지급 가능〇선 정 방 식:평가(서류 + 발표)를 통해  || 500.0만원/support_amount/제작 및 마케팅 지원 불가) ○ 지원제외대상 : 휴·폐업자, 자진퇴거기업(2년 미만 입주 후 퇴실한 자)2.지원내용 및 지원한도 ○ 지원총액 : 기업 당 최대 5백만원 이내 ○ 신청방법 : 입주기업에 한해 분야별 개별 또는 중복 신청 가능 - 중복신청 예시 : [시제품+지재권] 또는 [마케팅+지재권] ○ 신청 금액 그대로 || 400.0만원/support_amount/시) 설립일자 주 업 종 입주구분 牭景 입주기업 牭景 졸업기업 주생산품 입주/졸업기간 0000.00.00~0000.00.00 홈페이지 신청 내용 시제품제작(최대 4백만원) 牭景 신규 시제품 제작 牭景 기존 제품 고도화 제작 마케팅지원(최대 4백만원) 牭景 CI, BI제작, 포장디자인, 제품디자인 개발 등 牭景 E-카달로그 || 400.0만원/support_amount/업기간 0000.00.00~0000.00.00 홈페이지 신청 내용 시제품제작(최대 4백만원) 牭景 신규 시제품 제작 牭景 기존 제품 고도화 제작 마케팅지원(최대 4백만원) 牭景 CI, BI제작, 포장디자인, 제품디자인 개발 등 牭景 E-카달로그, 홍보동영상, 홍보인쇄물, 홈페이지 제작 등 지식재산권획득(최대 1백만원) 牭 || 400.0만원/support_amount/것은 아니며, 발표평가 결과 및 사업비 타당성 검토를 통해 지원금이 조정될 수 있음지원분야지원범위기업별 지원한도선정방법지원대상시제품제작-신규 시제품 제작 과제당 4,000천원 이내(VAT제외)서류+발표평가입주기업-기존 제품 고도화 제작마케팅지원-CI, BI제작, 포장디자인, 제품디자인 개발 등-e-카달로그, 홍보동영상, ",reviewed,keep_old_amount,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123622
PBLN_000000000122409,[경북] 포항시 2026년 신산업플러스 일자리창출 우수기업 지원사업 참여기업 추가모집 공고,경상북도,hold_no_direct_cash,none,후보는 있으나 현금성 직접지원 금액 후보 없음,1,0,support_amount,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122409
PBLN_000000000120694,[충북] 2026년 수출기업 해외규격인증 취득 지원사업 참여기업 모집 공고,충청북도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,2,0,non_cash,,,,,not_required,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120694
PBLN_000000000123662,[전북] 2026년 게임기업 컨설팅 지원사업 신청 게임기업(예비창업자) 모집 공고,전북특별자치도,exclude_non_cash_finance_total,none,직접지원 후보 없이 제외/총규모/금융/비현금 유형만 있음,1,0,non_cash,,,,,pending,manual_representative_recoverable,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123662
